No,Tahun,Daerah,ID,CHT-A,CHT-R,KFD,IKFD,Kode Kategori,Kode Kategori
1357,2019,Kab. Kubu Raya,,177.443.810,43.685.250,442.869.962.494,"0,742",Sedang,3
1358,2019,Provinsi Kalimantan Tengah,,2.088.393.324,2.024.709.923,1.752.735.955.510,"0,437",Rendah,2
1359,2019,Kab. Barito Selatan,,174.530.877,168.741.448,295.783.611.549,"0,496",Sangat Rendah,1
1360,2019,Kab. Barito Utara,,168.603.114,47.114,342.844.445.643,"0,575",Rendah,2
1361,2019,Kab. Kapuas,,171.497.828,84.325.114,707.702.497.800,"1,186",Tinggi,4
1362,2019,Kab. Kotawaringin Barat,,472.386.525,449.079.474,506.703.814.154,"0,849",Sedang,3
1363,2019,Kab. Kotawaringin Timur,,174.717.602,168.741.448,742.897.370.106,"1,245",Tinggi,4
1364,2019,Kota Palangkaraya,,174.620.753,168.831.324,359.859.699.863,"0,603",Rendah,2
1365,2019,Kab. Katingan,,170.050.471,47.114,395.943.549.736,"0,664",Rendah,2
1366,2019,Kab. Seruyan,,168.603.113,84.325.113,451.526.675.816,"0,757",Sedang,3
1367,2019,Kab. Sukamara,,174.392.542,168.603.113,273.439.942.202,"0,458",Sangat Rendah,1
1368,2019,Kab. Lamandau,,168.603.113,84.325.113,255.413.452.228,"0,428",Sangat Rendah,1
1369,2019,Kab. Gunung Mas,,174.530.877,168.741.448,311.967.726.017,"0,523",Rendah,2
1370,2019,Kab. Pulang Pisau,,2.277.261.466,2.249.447.389,337.729.473.684,"0,566",Rendah,2
1371,2019,Kab. Murung Raya,,174.392.543,168.603.114,360.209.310.697,"0,604",Rendah,2
1372,2019,Kab. Barito Timur,,168.603.114,47.114,272.191.188.616,"0,456",Sangat Rendah,1
1373,2019,Provinsi Kalimantan Selatan,,-,-,3.258.470.191.663,"0,812",Tinggi,4
1374,2019,Kab. Banjar,,-,-,522.919.956.286,"0,876",Sedang,3
1375,2019,Kab. Barito Kuala,,-,-,450.723.228.687,"0,755",Sedang,3
1376,2019,Kab. Hulu Sungai Selatan,,-,-,459.787.167.879,"0,771",Sedang,3
1377,2019,Kab. Hulu Sungai Tengah,,-,-,412.095.457.307,"0,691",Rendah,2
1378,2019,Kab. Hulu Sungai Utara,,-,-,476.713.074.002,"0,799",Sedang,3
1379,2019,Kab. Kotabaru,,-,-,608.315.113.501,"1,02",Sedang,3
1380,2019,Kab. Tabalong,,-,-,616.749.123.450,"1,034",Sedang,3
1381,2019,Kab. Tanah Laut,,-,-,556.423.933.694,"0,933",Sedang,3
1382,2019,Kab. Tapin,,-,-,578.687.852.226,"0,97",Sedang,3
1383,2019,Kota Banjarbaru,,-,-,562.037.210.255,"0,942",Sedang,3
1384,2019,Kota Banjarmasin,,-,-,740.182.064.518,"1,241",Tinggi,4
1385,2019,Kab. Balangan,,-,-,727.569.889.220,"1,219",Tinggi,4
1386,2019,Kab. Tanah Bumbu,,-,-,834.524.338.178,"1,399",Tinggi,4
1387,2019,Provinsi Kalimantan Timur,,-,-,4.920.135.968.684,"1,226",Tinggi,4
1388,2019,Kab. Berau,,-,-,1.569.829.499.656,"2,631",Sangat Tinggi,5
1389,2019,Kab. Kutai Kartanegara,,-,-,2.197.537.039.695,"3,683",Sangat Tinggi,5
1390,2019,Kab. Kutai Barat,,-,-,951.634.561.121,"1,595",Tinggi,4
1391,2019,Kab. Kutai Timur,,-,-,2.031.270.352.494,"3,404",Sangat Tinggi,5
1392,2019,Kab. Paser,,-,-,1.134.709.962.622,"1,902",Tinggi,4
1393,2019,Kota Balikpapan,,-,-,1.417.880.381.825,"2,376",Sangat Tinggi,5
1394,2019,Kota Bontang,,-,-,826.795.417.837,"1,386",Tinggi,4
1395,2019,Kota Samarinda,,-,-,1.474.325.053.900,"2,471",Sangat Tinggi,5
1396,2019,Kab. Penajam Paser Utara,,-,-,649.623.271.232,"1,089",Tinggi,4
1397,2019,Kab. Mahakam Ulu,,-,-,635.687.787.286,"1,065",Sedang,3
1398,2019,Provinsi Sulawesi Utara,,-,-,1.428.645.851.040,"0,356",Rendah,2
1399,2019,Kab. Bolaang Mongondow,,-,-,277.122.798.250,"0,464",Sangat Rendah,1
1400,2019,Kab. Minahasa,,-,-,392.823.071.880,"0,658",Rendah,2
1401,2019,Kab. Sangihe,,-,-,237.851.939.419,"0,399",Sangat Rendah,1
1402,2019,Kota Bitung,,-,-,406.125.011.685,"0,681",Rendah,2
1403,2019,Kota Manado,,-,-,795.456.469.250,"1,333",Tinggi,4
1404,2019,Kab. Kepulauan Talaud,,-,-,258.855.535.658,"0,434",Sangat Rendah,1
1405,2019,Kab. Minahasa Selatan,,-,-,256.134.381.852,"0,429",Sangat Rendah,1
1406,2019,Kota Tomohon,,-,-,275.588.334.032,"0,462",Sangat Rendah,1
1407,2019,Kab. Minahasa Utara,,-,-,317.502.820.227,"0,532",Rendah,2
1408,2019,Kab. Kepulauan Siau Tagulandang Biaro,,-,-,260.988.824.981,"0,437",Sangat Rendah,1
1409,2019,Kota Kotamobagu,,-,-,197.783.527.643,"0,331",Sangat Rendah,1
1410,2019,Kab. Bolaang Mongondow Utara,,-,-,215.830.055.447,"0,362",Sangat Rendah,1
1411,2019,Kab. Minahasa Tenggara,,-,-,230.010.963.049,"0,385",Sangat Rendah,1
1412,2019,Kab. Bolaang Mongondow Timur,,-,-,247.863.820.893,"0,415",Sangat Rendah,1
1413,2019,Kab. Bolaang Mongondow Selatan,,-,-,219.798.732.806,"0,368",Sangat Rendah,1
1414,2019,Provinsi Sulawesi Tengah,,2.305.434.536,2.235.998.945,1.205.656.435.971,"0,3",Sangat Rendah,1
1415,2019,Kab. Banggai,,2.050.800.648,2.031.735.379,611.457.830.119,"1,025",Sedang,3
1416,2019,Kab. Banggai Kepulauan,,210.216.110,203.272.541,211.722.687.173,"0,355",Sangat Rendah,1
1417,2019,Kab. Buol,,210.216.110,203.272.541,313.139.288.089,"0,525",Rendah,2
1418,2019,Kab. Tolitoli,,208.430.082,203.222.406,321.625.747.061,"0,539",Rendah,2
1419,2019,Kab. Donggala,,210.216.110,203.272.541,305.986.800.854,"0,513",Rendah,2
1420,2019,Kab. Morowali,,208.480.217,203.272.541,494.990.878.252,"0,83",Sedang,3
1421,2019,Kab. Poso,,208.480.217,152.504.541,303.644.881.059,"0,509",Rendah,2
1422,2019,Kota Palu,,260.385.243,204.836.758,540.948.850.694,"0,907",Sedang,3
1423,2019,Kab. Parigi Moutong,,959.350.495,947.738.541,330.091.226.105,"0,553",Rendah,2
1424,2019,Kab. Tojo Una Una,,208.480.217,203.272.541,292.169.387.614,"0,49",Sangat Rendah,1
1425,2019,Kab. Sigi,,210.165.975,203.222.406,278.690.595.725,"0,467",Sangat Rendah,1
1426,2019,Kab. Banggai Laut,,210.216.110,203.272.541,243.619.995.188,"0,408",Sangat Rendah,1
1427,2019,Kab. Morowali Utara,,210.216.110,203.272.541,341.587.124.969,"0,572",Rendah,2
1428,2019,Provinsi Sulawesi Selatan,,5.626.705.892,5.466.768.382,2.773.227.101.605,"0,691",Sedang,3
1429,2019,Kab. Bantaeng,,358.848.326,349.235.356,365.343.669.722,"0,612",Rendah,2
1430,2019,Kab. Barru,,270.630.671,263.042.898,300.885.574.349,"0,504",Sangat Rendah,1
1431,2019,Kab. Bone,,983.589.540,957.660.173,597.086.793.390,"1,001",Sedang,3
1432,2019,Kab. Bulukumba,,404.001.113,390.443.466,483.750.464.155,"0,811",Sedang,3
1433,2019,Kab. Enrekang,,298.141.521,291.187.691,364.769.778.749,"0,611",Rendah,2
1434,2019,Kab. Gowa,,244.639.521,237.685.691,584.521.707.227,"0,98",Sedang,3
1435,2019,Kab. Jeneponto,,262.026.193,254.596.898,405.829.636.998,"0,68",Rendah,2
1436,2019,Kab. Luwu,,270.654.080,263.025.691,420.078.977.228,"0,704",Rendah,2
1437,2019,Kab. Luwu Utara,,244.639.521,237.685.691,515.280.224.150,"0,864",Sedang,3
1438,2019,Kab. Maros,,244.639.521,237.685.691,541.670.879.500,"0,908",Sedang,3
1439,2019,Kab. Pangkajene Kepulauan,,244.639.521,237.685.691,513.292.351.965,"0,86",Sedang,3
1440,2019,Kota Palopo,,244.639.521,237.685.691,386.631.648.600,"0,648",Rendah,2
1441,2019,Kab. Luwu Timur,,244.639.521,237.685.691,301.737.480.099,"0,506",Sangat Rendah,1
1442,2019,Kab. Pinrang,,244.639.521,237.685.691,402.222.898.400,"0,674",Rendah,2
1443,2019,Kab. Sinjai,,1.832.558.412,1.776.500.360,328.575.146.939,"0,551",Rendah,2
1444,2019,Kab. Kepulauan Selayar,,244.639.521,237.685.691,374.313.081.241,"0,627",Rendah,2
1445,2019,Kab. Sidenreng Rappang,,244.639.521,237.685.691,326.571.856.077,"0,547",Rendah,2
1446,2019,Kab. Soppeng,,4.754.661.340,4.621.154.158,450.355.163.072,"0,755",Sedang,3
1447,2019,Kab. Takalar,,244.639.521,237.685.691,506.696.567.278,"0,849",Sedang,3
1448,2019,Kab. Tana Toraja,,244.639.521,237.685.691,445.272.805.191,"0,746",Sedang,3
1449,2019,Kab. Wajo,,268.920.259,261.350.074,2.527.574.962.735,"4,236",Sangat Tinggi,5
1450,2019,Kota Parepare,,244.527.676,237.573.846,394.499.683.644,"0,661",Rendah,2
1451,2019,Kota Makassar,,244.639.521,237.685.691,775.190.483.324,"1,299",Tinggi,4
1452,2019,Kab. Toraja Utara,,244.639.521,237.685.691,415.554.178.520,"0,696",Rendah,2
1453,2019,Provinsi Sulawesi Tenggara,,-,-,1.139.781.693.620,"0,284",Sangat Rendah,1
1454,2019,Kab. Buton,,-,-,193.230.150.254,"0,324",Sangat Rendah,1
1455,2019,Kab. Konawe,,-,-,611.030.977.139,"1,024",Sedang,3
1456,2019,Kab. Kolaka,,-,-,461.939.909.905,"0,774",Sedang,3
1457,2019,Kab. Muna,,-,-,294.745.991.708,"0,494",Sangat Rendah,1
1458,2019,Kota Kendari,,-,-,732.339.760.411,"1,227",Tinggi,4
1459,2019,Kota Bau-bau,,-,-,371.365.666.401,"0,622",Rendah,2
1460,2019,Kab. Konawe Selatan,,-,-,380.048.924.871,"0,637",Rendah,2
1461,2019,Kab. Bombana,,-,-,379.086.742.426,"0,635",Rendah,2
1462,2019,Kab. Wakatobi,,-,-,258.453.684.035,"0,433",Sangat Rendah,1
1463,2019,Kab. Kolaka Utara,,-,-,247.773.532.048,"0,415",Sangat Rendah,1
1464,2019,Kab. Konawe Utara,,-,-,292.840.675.216,"0,491",Sangat Rendah,1
1465,2019,Kab. Buton Utara,,-,-,249.862.915.120,"0,419",Sangat Rendah,1
1466,2019,Kab. Konawe Kepulauan,,-,-,282.848.338.357,"0,474",Sangat Rendah,1
1467,2019,Kab. Kolaka Timur,,-,-,251.790.784.756,"0,422",Sangat Rendah,1
1468,2019,Kab. Muna Barat,,-,-,225.620.752.180,"0,378",Sangat Rendah,1
1469,2019,Kab. Buton Tengah,,-,-,220.373.560.259,"0,369",Sangat Rendah,1
1470,2019,Kab. Buton Selatan,,-,-,185.288.416.628,"0,311",Sangat Rendah,1
1471,2019,Provinsi Bali,,3.850.506.683,3.738.255.041,2.449.554.721.195,"0,61",Sedang,3
1472,2019,Kab. Badung,,477.805.219,467.281.631,5.025.075.082.322,"8,422",Sangat Tinggi,5
1473,2019,Kab. Bangli,,677.658.522,661.732.925,392.842.788.312,"0,658",Rendah,2
1474,2019,Kab. Buleleng,,3.524.538.711,3.418.047.923,1.067.571.346.509,"1,789",Tinggi,4
1475,2019,Kab. Gianyar,,1.568.248.824,1.519.643.992,987.213.795.261,"1,655",Tinggi,4
1476,2019,Kab. Jembrana,,564.706.550,548.905.268,460.788.910.942,"0,772",Sedang,3
1477,2019,Kab. Karangasem,,724.108.975,705.136.802,650.062.750.808,"1,089",Tinggi,4
1478,2019,Kab. Klungkung,,481.313.082,467.281.631,454.979.655.146,"0,763",Sedang,3
1479,2019,Kab. Tabanan,,481.313.082,467.281.631,738.196.306.856,"1,237",Tinggi,4
1480,2019,Kota Denpasar,,481.313.082,467.281.631,996.600.561.838,"1,67",Tinggi,4
1481,2019,Provinsi Nusa Tenggara Barat,,91.059.439.109,88.697.524.000,1.584.697.884.561,"0,395",Rendah,2
1482,2019,Kab. Bima,,10.010.326.571,9.746.778.804,415.982.356.128,"0,697",Rendah,2
1483,2019,Kab. Dompu,,5.467.646.833,5.298.616.562,327.838.197.902,"0,549",Rendah,2
1484,2019,Kab. Lombok Barat,,15.983.226.509,15.562.017.000,642.825.892.001,"1,077",Sedang,3
1485,2019,Kab. Lombok Tengah,,49.551.383.926,48.235.331.000,540.187.310.800,"0,905",Sedang,3
1486,2019,Kab. Lombok Timur,,56.064.311.065,54.376.192.000,658.820.491.338,"1,104",Tinggi,4
1487,2019,Kab. Sumbawa,,9.615.551.496,9.354.304.000,448.912.331.587,"0,752",Sedang,3
1488,2019,Kota Mataram,,50.860.527.134,49.873.475.000,616.373.320.736,"1,033",Sedang,3
1489,2019,Kota Bima,,2.118.044.779,2.062.314.801,295.046.553.297,"0,494",Sangat Rendah,1
1490,2019,Kab. Sumbawa Barat,,3.092.837.929,3.010.866.000,377.336.988.437,"0,632",Rendah,2
1491,2019,Kab. Lombok Utara,,9.721.900.222,9.454.726.000,372.622.055.465,"0,625",Rendah,2
1492,2019,Provinsi Nusa Tenggara Timur,,4.821.855.984,2.357.101.518,1.101.925.047.027,"0,275",Sangat Rendah,1
1493,2019,Kab. Alor,,541.038.811,230.811,285.352.474.132,"0,478",Sangat Rendah,1
1494,2019,Kab. Belu,,284.232.638,58.638,224.435.253.189,"0,376",Sangat Rendah,1
1495,2019,Kab. Ende,,224.024.000,-,235.309.915.608,"0,394",Sangat Rendah,1
1496,2019,Kab. Flores Timur,,1.302.677.897,969.607.317,266.072.229.600,"0,446",Sangat Rendah,1
1497,2019,Kab. Kupang,,312.402.452,289.793,290.823.363.954,"0,487",Sangat Rendah,1
1498,2019,Kab. Lembata,,463.042.276,231.579.776,203.366.729.868,"0,341",Sangat Rendah,1
1499,2019,Kab. Manggarai,,1.797.450.020,1.988.020,325.160.166.484,"0,545",Rendah,2
1500,2019,Kab. Ngada,,236.750.886,237.532,247.337.452.714,"0,415",Sangat Rendah,1
1501,2019,Kab. Sikka,,896.504.000,-,290.119.308.349,"0,486",Sangat Rendah,1
1502,2019,Kab. Sumba Barat,,242.124.415,-,253.114.446.465,"0,424",Sangat Rendah,1
1503,2019,Kab. Sumba Timur,,376.030.437,385.825,322.659.242.405,"0,541",Rendah,2
1504,2019,Kab. Timor Tengah Selatan,,257.629.000,-,337.567.155.967,"0,566",Rendah,2
1505,2019,Kab. Timor Tengah Utara,,224.024.000,-,259.830.271.073,"0,435",Sangat Rendah,1
1506,2019,Kota Kupang,,224.024.000,-,450.491.553.543,"0,755",Sedang,3
1507,2019,Kab. Rote Ndao,,224.024.000,-,210.053.167.151,"0,352",Sangat Rendah,1
1508,2019,Kab. Manggarai Barat,,433.207.112,429.784.973,353.499.957.909,"0,592",Rendah,2
1509,2019,Kab. Nagekeo,,743.807.700,185.003.383,187.881.316.896,"0,315",Sangat Rendah,1
1510,2019,Kab. Sumba Barat Daya,,1.095.354.970,535.741.770,200.546.126.195,"0,336",Sangat Rendah,1
1511,2019,Kab. Sumba Tengah,,224.024.000,-,239.404.841.908,"0,401",Sangat Rendah,1
1512,2019,Kab. Manggarai Timur,,491.030.680,475.876.221,267.370.263.885,"0,448",Sangat Rendah,1
1513,2019,Kab. Sabu Raijua,,245.260.000,-,203.048.218.305,"0,34",Sangat Rendah,1
1514,2019,Kab. Malaka,,224.024.000,112.012.000,155.301.613.609,"0,26",Sangat Rendah,1
1515,2019,Provinsi Maluku,,-,-,1.283.686.692.917,"0,32",Rendah,2
1516,2019,Kab. Kepulauan Tanimbar,,-,-,318.005.341.728,"0,533",Rendah,2
1517,2019,Kab. Maluku Tengah,,-,-,459.536.950.550,"0,77",Sedang,3
1518,2019,Kab. Maluku Tenggara,,-,-,278.278.765.684,"0,466",Sangat Rendah,1
1519,2019,Kab. Buru,,-,-,305.392.137.229,"0,512",Rendah,2
1520,2019,Kota Ambon,,-,-,548.734.522.224,"0,92",Sedang,3
1521,2019,Kab. Seram Bagian Barat,,-,-,296.378.400.997,"0,497",Sangat Rendah,1
1522,2019,Kab. Seram Bagian Timur,,-,-,310.921.331.821,"0,521",Rendah,2
1523,2019,Kab. Kepulauan Aru,,-,-,505.952.728.012,"0,848",Sedang,3
1524,2019,Kota Tual,,-,-,264.248.747.326,"0,443",Sangat Rendah,1
1525,2019,Kab. Maluku Barat Daya,,-,-,380.503.630.476,"0,638",Rendah,2
1526,2019,Kab. Buru Selatan,,-,-,276.413.596.100,"0,463",Sangat Rendah,1
1527,2019,Provinsi Papua,,-,-,717.684.170.939,"0,179",Sangat Rendah,1
1528,2019,Kab. Biak Numfor,,-,-,367.735.808.432,"0,616",Rendah,2
1529,2019,Kab. Jayapura,,-,-,404.634.022.790,"0,678",Rendah,2
1530,2019,Kab. Jayawijaya,,-,-,462.669.043.012,"0,775",Sedang,3
1531,2019,Kab. Merauke,,-,-,806.344.323.835,"1,351",Tinggi,4
1532,2019,Kab. Mimika,,-,-,1.395.944.018.261,"2,34",Sangat Tinggi,5
1533,2019,Kab. Nabire,,-,-,420.822.596.660,"0,705",Rendah,2
1534,2019,Kab. Paniai,,-,-,296.999.432.749,"0,498",Sangat Rendah,1
1535,2019,Kab. Puncak Jaya,,-,-,516.529.407.061,"0,866",Sedang,3
1536,2019,Kab. Kepulauan Yapen,,-,-,234.357.210.800,"0,393",Sangat Rendah,1
1537,2019,Kota Jayapura,,-,-,429.761.067.623,"0,72",Sedang,3
1538,2019,Kab. Sarmi,,-,-,470.377.695.812,"0,788",Sedang,3
1539,2019,Kab. Keerom,,-,-,378.566.319.775,"0,634",Rendah,2
1540,2019,Kab. Yahukimo,,-,-,439.187.029.705,"0,736",Sedang,3
1541,2019,Kab. Pegunungan Bintang,,-,-,533.403.535.509,"0,894",Sedang,3
1542,2019,Kab. Tolikara,,-,-,488.686.621.412,"0,819",Sedang,3
1543,2019,Kab. Boven Digoel,,-,-,572.960.547.837,"0,96",Sedang,3
1544,2019,Kab. Mappi,,-,-,469.906.672.443,"0,788",Sedang,3
1545,2019,Kab. Asmat,,-,-,691.708.252.996,"1,159",Tinggi,4
1546,2019,Kab. Waropen,,-,-,371.835.359.718,"0,623",Rendah,2
1547,2019,Kab. Supiori,,-,-,313.294.346.723,"0,525",Rendah,2
1548,2019,Kab. Mamberamo Raya,,-,-,507.745.551.610,"0,851",Sedang,3
1549,2019,Kab. Mamberamo Tengah,,-,-,390.772.182.042,"0,655",Rendah,2
1550,2019,Kab. Yalimo,,-,-,497.431.749.578,"0,834",Sedang,3
1551,2019,Kab. Lanny Jaya,,-,-,442.574.037.705,"0,742",Sedang,3
1552,2019,Kab. Nduga,,-,-,454.004.922.802,"0,761",Sedang,3
1553,2019,Kab. Dogiyai,,-,-,437.232.835.571,"0,733",Sedang,3
1554,2019,Kab. Puncak,,-,-,265.840.679.206,"0,446",Sangat Rendah,1
1555,2019,Kab. Intan Jaya,,-,-,480.533.988.674,"0,805",Sedang,3
1556,2019,Kab. Deiyai,,-,-,285.991.725.464,"0,479",Sangat Rendah,1
1557,2019,Provinsi Maluku Utara,,-,-,1.010.157.936.250,"0,252",Sangat Rendah,1
1558,2019,Kab. Halmahera Tengah,,-,-,416.061.313.258,"0,697",Rendah,2
1559,2019,Kota Ternate,,-,-,422.157.017.485,"0,708",Rendah,2
1560,2019,Kab. Halmahera Barat,,-,-,258.307.439.000,"0,433",Sangat Rendah,1
1561,2019,Kab. Halmahera Timur,,-,-,297.826.989.611,"0,499",Sangat Rendah,1
1562,2019,Kab. Halmahera Selatan,,-,-,558.401.950.468,"0,936",Sedang,3
1563,2019,Kab. Halmahera Utara,,-,-,356.170.853.237,"0,597",Rendah,2
1564,2019,Kab. Kepulauan Sula,,-,-,275.255.236.139,"0,461",Sangat Rendah,1
1565,2019,Kota Tidore Kepulauan,,-,-,285.494.051.058,"0,478",Sangat Rendah,1
1566,2019,Kab. Pulau Morotai,,-,-,333.373.906.587,"0,559",Rendah,2
1567,2019,Kab. Pulau Taliabu,,-,-,314.982.100.000,"0,528",Rendah,2
1568,2019,Provinsi Banten,,-,-,4.557.447.836.100,"1,135",Tinggi,4
1569,2019,Kab. Lebak,,-,-,851.912.498.572,"1,428",Tinggi,4
1570,2019,Kab. Pandeglang,,-,-,578.388.055.136,"0,969",Sedang,3
1571,2019,Kab. Serang,,-,-,1.017.240.272.554,"1,705",Tinggi,4
1572,2019,Kab. Tangerang,,-,-,2.576.364.171.936,"4,318",Sangat Tinggi,5
1573,2019,Kota Cilegon,,-,-,903.086.616.078,"1,514",Tinggi,4
1574,2019,Kota Tangerang,,-,-,2.519.642.408.111,"4,223",Sangat Tinggi,5
1575,2019,Kota Serang,,-,-,509.530.615.951,"0,854",Sedang,3
1576,2019,Kota Tangerang Selatan,,-,-,1.868.868.888.712,"3,132",Sangat Tinggi,5
1577,2019,Provinsi Bangka Belitung,,-,-,1.059.570.288.686,"0,264",Sangat Rendah,1
1578,2019,Kab. Bangka,,-,-,359.287.829.046,"0,602",Rendah,2
1579,2019,Kab. Belitung,,-,-,365.496.197.465,"0,613",Rendah,2
1580,2019,Kota Pangkal Pinang,,-,-,302.548.680.872,"0,507",Sangat Rendah,1
1581,2019,Kab. Bangka Selatan,,-,-,318.165.161.239,"0,533",Rendah,2
1582,2019,Kab. Bangka Tengah,,-,-,275.623.235.500,"0,462",Sangat Rendah,1
1583,2019,Kab. Bangka Barat,,-,-,237.165.650.046,"0,397",Sangat Rendah,1
1584,2019,Kab. Belitung Timur,,-,-,278.668.437.572,"0,467",Sangat Rendah,1
1585,2019,Provinsi Gorontalo,,2.208.694.000,2.208.694.000,687.971.699.926,"0,171",Sangat Rendah,1
1586,2019,Kab. Boalemo,,441.739.000,220.869.500,181.040.391.212,"0,303",Sangat Rendah,1
1587,2019,Kab. Gorontalo,,2.944.926.000,2.944.926.000,409.733.317.295,"0,687",Rendah,2
1588,2019,Kota Gorontalo,,441.739.000,441.739.000,452.268.842.002,"0,758",Sedang,3
1589,2019,Kab. Pohuwato,,441.739.000,441.739.000,318.471.537.397,"0,534",Rendah,2
1590,2019,Kab. Bone Bolango,,441.739.000,441.739.000,280.286.607.696,"0,47",Sangat Rendah,1
1591,2019,Kab. Gorontalo Utara,,441.739.000,441.739.000,219.725.128.651,"0,368",Sangat Rendah,1
1592,2019,Provinsi Kepulauan Riau,,1.796.701.760,1.742.514.436,1.548.624.633.143,"0,386",Rendah,2
1593,2019,Kab. Natuna,,299.449.487,290.418.240,429.441.330.203,"0,72",Sedang,3
1594,2019,Kab. Kepulauan Anambas,,299.449.487,290.418.240,392.565.197.613,"0,658",Rendah,2
1595,2019,Kab. Karimun,,299.449.487,290.418.240,491.497.444.619,"0,824",Sedang,3
1596,2019,Kota Batam,,2.395.022.162,2.322.772.280,1.356.288.197.097,"2,273",Sangat Tinggi,5
1597,2019,Kota Tanjung Pinang,,299.449.487,290.418.240,519.316.083.691,"0,87",Sedang,3
1598,2019,Kab. Lingga,,299.449.487,290.418.240,348.404.888.818,"0,584",Rendah,2
1599,2019,Kab. Bintan,,294.717.624,290.202.000,314.839.931.699,"0,528",Rendah,2
1600,2019,Provinsi Papua Barat,,-,-,2.219.961.373.869,"0,553",Sedang,3
1601,2019,Kab. Fak Fak,,-,-,384.400.197.066,"0,644",Rendah,2
1602,2019,Kab. Manokwari,,-,-,263.941.326.915,"0,442",Sangat Rendah,1
1603,2019,Kab. Sorong,,-,-,486.501.836.877,"0,815",Sedang,3
1604,2019,Kota Sorong,,-,-,358.705.916.595,"0,601",Rendah,2
1605,2019,Kab. Raja Ampat,,-,-,458.137.857.000,"0,768",Sedang,3
1606,2019,Kab. Sorong Selatan,,-,-,293.248.232.171,"0,491",Sangat Rendah,1
1607,2019,Kab. Teluk Bintuni,,-,-,1.124.891.018.289,"1,885",Tinggi,4
1608,2019,Kab. Teluk Wondama,,-,-,254.868.562.033,"0,427",Sangat Rendah,1
1609,2019,Kab. Kaimana,,-,-,362.632.052.858,"0,608",Rendah,2
1610,2019,Kab. Maybrat,,-,-,290.232.709.274,"0,486",Sangat Rendah,1
1611,2019,Kab. Tambrauw,,-,-,233.208.578.206,"0,391",Sangat Rendah,1
1612,2019,Kab. Manokwari Selatan,,-,-,183.658.732.902,"0,308",Sangat Rendah,1
1613,2019,Kab. Pegunungan Arfak,,-,-,242.453.800.072,"0,406",Sangat Rendah,1
1614,2019,Provinsi Sulawesi Barat,,-,-,758.564.780.634,"0,189",Sangat Rendah,1
1615,2019,Kab. Majene,,-,-,303.601.843.666,"0,509",Rendah,2
1616,2019,Kab. Mamuju,,-,-,367.868.125.534,"0,617",Rendah,2
1617,2019,Kab. Polewali Mandar,,-,-,405.853.740.718,"0,68",Rendah,2
1618,2019,Kab. Mamasa,,-,-,229.939.296.275,"0,385",Sangat Rendah,1
1619,2019,Kab. Pasangkayu,,-,-,300.605.379.531,"0,504",Sangat Rendah,1
1620,2019,Kab. Mamuju Tengah,,-,-,229.196.657.274,"0,384",Sangat Rendah,1
1621,2019,Provinsi Kalimantan Utara,,-,-,1.131.489.471.430,"0,282",Sangat Rendah,1
1622,2019,Kab. Bulungan,,-,-,353.264.148.035,"0,592",Rendah,2
1623,2019,Kab. Malinau,,-,-,437.001.414.912,"0,732",Sedang,3
1624,2019,Kab. Nunukan,,-,-,317.554.064.516,"0,532",Rendah,2
1625,2019,Kota Tarakan,,-,-,519.467.657.334,"0,871",Sedang,3
1626,2019,Kab. Tana Tidung,,-,-,301.467.429.296,"0,505",Sangat Rendah,1
1627,2020,Provinsi Aceh,990015,5560085000,,,,,
1628,2020,Kab. Aceh Barat,990078,278026000,,,,,
1629,2020,Kab. Aceh Besar,990022,536428000,,,,,
1630,2020,Kab. Aceh Selatan,990061,278026000,,,,,
1631,2020,Kab. Aceh Singkil,980007,278026000,,,,,
1632,2020,Kab. Aceh Tengah,990082,480079000,,,,,
1633,2020,Kab. Aceh Tenggara,990099,278026000,,,,,
1634,2020,Kab. Aceh Timur,990057,333669000,,,,,
1635,2020,Kab. Aceh Utara,990040,364573000,,,,,
1636,2020,Kab. Bireuen,980053,340375000,,,,,
1637,2020,Kab. Pidie,990036,603733000,,,,,
1638,2020,Kab. Simeulue,993372,278026000,,,,,
1639,2020,Kota Banda Aceh,990104,278026000,,,,,
1640,2020,Kota Sabang,990111,278026000,,,,,
1641,2020,Kota Langsa,994672,278026000,,,,,
1642,2020,Kota Lhokseumawe,994686,278026000,,,,,
1643,2020,Kab. Gayo Lues,997430,4573970000,,,,,
1644,2020,Kab. Aceh Barat Daya,997426,278026000,,,,,
1645,2020,Kab. Aceh Jaya,997447,278026000,,,,,
1646,2020,Kab. Nagan Raya,997451,278026000,,,,,
1647,2020,Kab. Aceh Tamiang,997468,278026000,,,,,
1648,2020,Kab. Bener Meriah,987532,1123406000,,,,,
1649,2020,Kab. Pidie Jaya,963311,725572000,,,,,
1650,2020,Kota Subulussalam,963327,278026000,,,,,
1651,2020,Provinsi Sumatera Utara,990125,4745370000,,,,,
1652,2020,Kab. Asahan,990221,148292000,,,,,
1653,2020,Kab. Dairi,990192,373406000,,,,,
1654,2020,Kab. Deli Serdang,990132,461712000,,,,,
1655,2020,Kab. Karo,990146,523344000,,,,,
1656,2020,Kab. Labuhanbatu,990188,148292000,,,,,
1657,2020,Kab. Langkat,990150,148292000,,,,,
1658,2020,Kab. Mandailing Natal,941915,149296000,,,,,
1659,2020,Kab. Nias,990235,148292000,,,,,
1660,2020,Kab. Simalungun,990171,571290000,,,,,
